Word|Antonym1,Antonym2,Antonym3,Antonym4
plasticity|unmalleability
platyrhine|catarrhine,leptorrhine
platyrhinian|catarrhine,leptorrhine
platyrrhine|catarrhine,leptorrhine
platyrrhinian|catarrhine,leptorrhine
platyrrhinic|catarrhine,leptorrhine
plausibility|implausibility
plausible|implausible
plausibleness|implausibility
plausibly|incredibly
play down|play up,foreground
play up|play down,background
play|tightness
playable|unplayable
playful|unplayful
pleach|unbraid
pleasance|pain
pleasant|unpleasant
pleasantly|disagreeably,unpleasantly
pleasantness|unpleasantness
please|displease
pleased|displeased
pleasing|displeasing
pleasingness|unpleasingness
pleasure principle|reality principle
pleasure|pain
pleasure-pain principle|reality principle
pleasure-unpleasure principle|reality principle
plebeian|proletarian,patrician
pleurocarp|acrocarp
pleurocarpous moss|acrocarp
pleurocarpous|acrocarpous
plosive consonant|continuant consonant
plosive speech sound|continuant consonant
plosive|continuant consonant
ploughed|unplowed
plowed|unplowed
pluck|gutlessness,undercharge
plucked|bowed
pluckiness|gutlessness
plucky|gutless
plug in|unplug
plumbable|unfathomable
plume|undercharge
plural form|singular
plural|singular
pluralism|monism
plus|minus,liability
point of apoapsis|point of periapsis,periapsis
point of periapsis|point of apoapsis,apoapsis
point|unpointedness
pointed|pointless
pointedness|unpointedness
pointless|pointed
polar|equatorial
polemically|uncontroversially
polished|unpolished
polite|uncivil,impolite
politely|discourteously,impolitely
politeness|impoliteness
politic|impolitic
political correctitude|political incorrectness
political correctness|political incorrectness
political incorrectness|political correctness
political|nonpolitical
pollution|decontamination
polychromatic|monochromatic
polygamous|monogamous
polyphonic music|monophonic music,monophony
polyphonic|monophonic
polyphony|monophonic music,monophony
polyploid|haploid,diploid
polysemy|monosemy
polytheism|monotheism
polytheistic|monotheistic
polyvalent|monovalent
ponderable|imponderable
poor people|rich,rich people
poor shape|fitness
poor|rich,rich,rich people
poorly|well
poorness|wealth
pop in|pop out
pop off|be born
pop out|pop in
popular|unpopular
popularity|unpopularity
populated area|rural area
poriferous|nonporous
porosity|solidity
porous|nonporous
porousness|solidity
port|starboard
portable|unportable
posed|unposed
positive charge|negative charge
positive|negative,neutral,negative
positiveness|unfavorableness,negativeness,negativity
positivism|negativeness,negativity
positivity|unfavorableness,negativeness,negativity
possibility|impossibility
possible|impossible,actual
possibleness|impossibility
possibly|impossibly
postdate|predate
posterior|anterior
posteriority|anteriority,priority
postmeridian|antemeridian
postmortal|antemortem
postmortem|antemortem
postnatal|prenatal,perinatal
postnuptial|prenuptial
postpartum|prenatal,perinatal
postprandial|preprandial
postulate|obviate
postwar|prewar
potable|undrinkable
potence|impotence,impotency
potency|impotence,impotency
potent|impotent
potential|actual
potentiality|incapability
potted|unpotted
poverty|wealth
power mower|hand mower
power|inability,powerlessness
powered|unpowered
powerful|powerless
powerfulness|powerlessness
powerless|powerful
powerlessness|power,powerfulness
practicability|impracticableness,impracticability
practicableness|impracticableness,impracticability
practical|impractical
practicality|impracticality
praise|criticize
precariousness|certainty
precede|succeed,follow,postdate
precedence|posteriority
precedency|posteriority
precedented|unprecedented
precedentedly|unprecedentedly
preceding|succeeding,subsequent
precipitousness|gradualness
precise|imprecise
precisely|inexactly,imprecisely
preciseness|imprecision,impreciseness
precision|imprecision,impreciseness
precocial|altricial
precocious|retarded
predate|postdate
predicative|attributive
predictability|unpredictability
predictable|unpredictable
prefix|suffix
pregnant|nonpregnant
prehensile|nonprehensile
prejudiced|unprejudiced
premarital|postnuptial
premature|full-term
premeditated|unpremeditated
prenatal|perinatal,postnatal
prenominal|predicative
prenuptial|postnuptial
preparation|resolution
prepared|unprepared
preprandial|postprandial
presbyopic|nearsighted
prescription drug|over-the-counter medicine,over-the-counter drug
prescription medicine|over-the-counter medicine,over-the-counter drug
prescription|nonprescription,over-the-counter medicine,over-the-counter drug
prescriptive linguistics|descriptive linguistics
prescriptive|descriptive
presence|absence
present|absent,future,past
presentness|futurity,pastness
preserve|discontinue
preserved|fresh,destroyed
presidential|unpresidential
pressurise|depressurise,depressurize
pressurize|depressurise,depressurize
pretension|unpretentiousness
pretentious|unpretentious,unostentatious
pretentiously|unpretentiously
pretentiousness|unpretentiousness
pretermit|attend to
prettify|uglify
prevaricator|square shooter
prevent|let
preventable|unpreventable
preventative|permissive
preventive|permissive
prewar|postwar
pride|humility
pridefulness|humility
priestlike|unpriestly
priestly|unpriestly
primarily|secondarily
primary cell|electrolytic cell
primary|secondary
principled|unprincipled
prink|dress down
printable|unprintable
priority|posteriority
prise|disesteem,disrespect
private enterprise|non-market economy
private|public
privately|publicly
privatisation|nationalization
privatization|nationalization
privileged|underprivileged
prix fixe|a la carte
prize|disesteem,disrespect
pro|anti,con,amateur
proactive|retroactive
pro-american|anti-American
probability|improbability
probable|improbable
probably|incredibly
procaryote|eukaryote
procaryotic|eucaryotic,eukaryotic
procedural|substantive
proceed|discontinue
processed|unprocessed,unrefined
pro-choice|pro-life
productive|unproductive,consumptive
productively|unprofitably,fruitlessly,unproductively
productiveness|unproductiveness
productivity|unproductiveness
profane|sacred
professional|nonprofessional,unprofessional,amateur
profit|lose,break even
profitability|unprofitability,unprofitableness
profitable|unprofitable
profitableness|unfavorableness,unprofitability,unprofitableness
profitably|unprofitably,fruitlessly,unproductively
profits|losings
profound|superficial
profoundness|shallowness,superficiality
profundity|shallowness,superficiality
prognathic|opisthognathous
prognathous|opisthognathous
progress|recede,regress
progressive|regressive,conservative
prohibit|allow,permit
prokaryote|eukaryote
prokaryotic|eucaryotic,eukaryotic
prolate|oblate
proletarian|patrician,plebeian
pro-life|pro-choice
proliferation|nonproliferation,non-proliferation
prolix|concise
prominence|obscurity
promote|demote
promotion|demotion
promptness|tardiness
pronation|supination
pronounceable|unpronounceable
proper name|common noun
proper noun|common noun
proper|improper
properly|improperly
properness|improperness,impropriety
propertyless|patrician,plebeian
prophetic|unprophetic
prophetical|unprophetic
propitious|unpropitious
propitiously|unpropitiously,inauspiciously
propitiousness|unpropitiousness,inauspiciousness
proportion|disproportion
proportional font|fixed-width font
proportionally|disproportionately
proportionate|disproportionate
proportionately|disproportionately
proprietary drug|generic drug
proprietary|nonproprietary
propriety|improperness,impropriety
proscribe|allow,permit
prosecute|defend
prosecution|defense
prospective|retrospective
protected|unprotected
protective|unprotective
protrusive|intrusive
proud|humble
prove|disprove
proved|unproved
proven|unproved
providence|improvidence
provident|improvident
providentially|imprudently
providently|improvidently
provincial|cosmopolitan
provocative|unprovocative
proximal|distal
proximate|ultimate
prudence|imprudence
prudent|imprudent
prudently|imprudently
psychoactive|nonpsychoactive
psychoneurotic|unneurotic
psychopathy|mental health
psychotic depression|neurotic depression
psychotropic|nonpsychoactive
public|private
publically|privately
publicised|suppressed
publicized|suppressed
publicly|privately
publishable|unpublishable
published|unpublished
puke|keep down
pull ahead|fall back
pull down|raise
pull in|repel,pull out
pull off|fail
pull out|pull in
pull round|succumb
pull through|succumb
pull together|spread
pull|repel,push
pumpkin-shaped|prolate
punch in|punch out,clock out
punch out|punch in,clock in
punctual|unpunctual
punctuality|tardiness
puncturable|punctureless
punctureless|puncturable
punished|unpunished
punitive|rehabilitative
punitory|rehabilitative
purchase|sell
pure|impure,unsaturated
purebred|crossbred
pureness|impurity
purge|rehabilitate,keep down
purifying|adulterating
purity|impurity
purposeful|purposeless
purposefulness|purposelessness
purposeless|purposeful
purposelessness|purposefulness
purposely|accidentally,unintentionally
push back|attract
push|pull
put off|hearten
put on|reduce
put option|call option
put out|bring to
put to sleep|bring to
put together|disassemble
put under|bring to
put up|level
put|call option,divest
pyknic|mesomorphic,ectomorphic
pyretic|antipyretic
quadruped|biped,bipedal
quadrupedal|biped,bipedal
qualified|unqualified
qualify|disqualify
qualifying|failing
qualitative|quantitative
quantitative|qualitative,syllabic,accentual
quash|validate
queen regnant|male monarch,king
queen|male monarch,king
quench|ignite
query|answer
question|answer
questionable|unquestionable
quetch|cheer
quicken|decelerate
quickening|deceleration
quickly|slowly
quiesce|louden
quiet down|louden
quiet|active,sound,agitate,louden,noisy,unquiet,unquietly
quieten|agitate,louden
quietly|noisily,unquietly,loudly
quit|stay,continue,enter,take office
quotable|unquotable,unrepeatable
race|linger
racial|nonracial
radial asymmetry|radial symmetry
radial symmetry|radial asymmetry
radical|cauline
radioactive|nonradioactive
radiolucent|radiopaque
radio-opaque|radiolucent
radiopaque|radiolucent
raggedness|smoothness
raiment|undress
rainy season|dry season
raise|descent,level,lower,demote
raised|lowered
rally|demobilize
random|nonrandom
rapidly|slowly
rarely|often
rase|raise
rational|irrational
rationally|irrationally
ratite bird|carinate
ratite|carinate
ravel out|ravel
ravel|unknot,unravel,unravel,ravel
ravish|disenchant
raw|cooked
rawness|completeness,experience
raze|raise
reactive|unreactive
readability|illegibility
readably|illegibly
ready|unready
ready-made|custom-made
real|unreal,nominal,insubstantial
realism|unreality
realistic|unrealistic
realistically|unrealistically
reality principle|pleasure principle
reality|unreality
realness|unreality
rear|front,head,level
rearward|forward
rearwards|forward
reasonable|unreasonable
reasonably|immoderately,unreasonably,unreasonably
reassure|worry
reassuring|unreassuring
recall|forget,issue
recapitulation|cenogenesis
recede|advance,gain
receive|say farewell
received|nonstandard
receptive|unreceptive
receptor|effector
recessive|dominant
reciprocal|nonreciprocal
recognizably|unrecognizably
recollect|forget
recollective|unretentive
reconcilable|irreconcilable
reconciled|unreconciled
reconditeness|clarity
reconstructed|unreconstructed
record|erase
recorded|live
recover|deteriorate
recoverable|unrecoverable
recreate|dishearten
rectifiable|irreparable
rectify|falsify
recto|verso
recuperate|deteriorate
recusant|conformist
red ink|gain
red|gain
redress|wrong
reduce|expand,gain,blow up,oxidize,oxidise
reduced instruction set computer|CISC,complex instruction set computer,complex instruction set computing
reduced instruction set computing|CISC,complex instruction set computer,complex instruction set computing
reduced|increased
reducible|irreducible
reduction|increase
reentering angle|salient angle
reentrant angle|salient angle
reentrant|salient
re-entrant|salient
refined|unrefined
reflected|unreflected
reflective|nonreflective
refrain|consume,act
refresh|tire
refreshen|tire
refuse|accept,lend oneself,allow,admit
regain|lose
regard|inattentiveness,disesteem,disrespect
regenerate|unregenerate
registered|unregistered
regorge|keep down
regress|progress
regressive|progressive
regretful|unregretful
regrettably|luckily,fortunately
regular|irregular,constipated
regularise|deregulate
regularity|irregularity
regularize|deregulate
regularly|irregularly
regulate|deregulate
regulated|unregulated
regulation time|overtime
regurgitate|keep down
rehabilitate|purge
rehabilitative|punitive
reject|approve,accept,admit
rejection|acceptance
rejective|acceptive
rejuvenate|age
relapse|get well
relate|dissociate
related to|unrelated
related|unrelated
relatedness|unrelatedness
relative|absolute
relax|stiffen,tense,strain,tense
relaxed|tense
release|confine,hold,freeze,block
relegate|promote
relent|stand
relevance|irrelevance
relevancy|irrelevance
relevant|irrelevant
relevantly|irrelevantly
reliability|unreliableness,unreliability,undependableness,undependability
reliable|undependable,unreliable
reliableness|unreliableness,unreliability,undependableness,undependability
reliably|unreliably,undependably,unfaithfully
relieve|enforce
